app_id,name,genres,tags,short_description,price,total_reviews,positive_ratio,release_date,developer,publisher,platforms,header_image
100250,RPG Adventure #176,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Fantasy"", ""Classic RPG""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",9.99,11354,0.99,2016-01-01,Fatshark,Fatshark,"[""Linux"", ""Windows""]",
100251,RPG Adventure #372,"[""RPG""]","[""Loot"", ""Pixel Graphics"", ""Third Person"", ""Moody"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",39.99,945,0.74,2007-01-01,Piranha Bytes,Piranha Bytes,"[""Linux""]",
100252,RPG Adventure #435,"[""RPG""]","[""Turn-Based Strategy"", ""Party-Based"", ""Strategy"", ""Pixel Graphics"", ""Atmospheric"", ""Tactical RPG"", ""Dark""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",4.99,1067,0.68,2012-01-01,FromSoftware,FromSoftware,"[""Windows"", ""Mac""]",
100253,RPG Adventure #442,"[""RPG""]","[""Boss Rush"", ""Dark Fantasy"", ""Difficult"", ""Atmospheric"", ""Fantasy"", ""Multiplayer"", ""Action"", ""Singleplayer"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",49.99,464,0.71,2010-01-01,Tactical Adventures,Tactical Adventures,"[""Mac"", ""Linux"", ""Windows""]",
100254,RPG Adventure #402,"[""RPG""]","[""Pixel Graphics"", ""Co-op"", ""Singleplayer"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",59.99,642,0.61,2011-01-01,Grinding Gear Games,Grinding Gear Games,"[""Windows"", ""Mac"", ""Linux""]",
100255,RPG Adventure #60,"[""RPG""]","[""Turn-Based Strategy"", ""Party-Based"", ""Isometric"", ""Strategy"", ""Multiplayer"", ""Tactical RPG"", ""Dark""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",39.99,2264,0.76,2006-01-01,Amplitude Studios,Amplitude Studios,"[""Windows"", ""Linux""]",
100256,RPG Adventure #245,"[""RPG""]","[""Loot"", ""Cyberpunk"", ""Hack and Slash"", ""Third Person"", ""Fantasy"", ""Action"", ""Retro"", ""Moody""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",39.99,3500,0.77,2018-01-01,Amplitude Studios,Amplitude Studios,"[""Mac"", ""Windows""]",
100257,RPG Adventure #391,"[""RPG""]","[""Isometric"", ""RPG"", ""Co-op"", ""Multiplayer"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter"", ""Story Rich"", ""Hand-drawn""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",29.99,8032,0.79,2009-01-01,Piranha Bytes,Piranha Bytes,"[""Windows"", ""Mac""]",
100258,RPG Adventure #72,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Isometric"", ""Strategy"", ""Cyberpunk"", ""Multiplayer"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",19.99,4942,0.88,2021-01-01,Supergiant Games,Supergiant Games,"[""Mac"", ""Windows""]",
100259,RPG Adventure #216,"[""RPG""]","[""Isometric"", ""Cyberpunk"", ""Narrative"", ""RPG"", ""Pixel Graphics"", ""Classic RPG"", ""Party-Based RPG"", ""Story Rich"", ""Hand-drawn""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",59.99,6896,0.71,2009-01-01,Fatshark,Fatshark,"[""Windows"", ""Mac""]",
100260,RPG Adventure #120,"[""RPG""]","[""Loot"", ""Cyberpunk"", ""Co-op"", ""Third Person"", ""Action"", ""Magic"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",19.99,1019,0.71,2004-01-01,Fatshark,Fatshark,"[""Mac""]",
100261,RPG Adventure #332,"[""RPG""]","[""Boss Rush"", ""Pixel Graphics"", ""Atmospheric"", ""Retro"", ""Action""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",39.99,3313,0.63,2007-01-01,Grinding Gear Games,Grinding Gear Games,"[""Mac"", ""Linux"", ""Windows""]",
100262,Mount & Blade II: Bannerlord,"[""RPG""]","[""Turn-Based Strategy"", ""Party-Based"", ""Isometric"", ""Strategy"", ""Fantasy"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",19.99,4815,0.7,2006-01-01,Haemimont Games,Haemimont Games,"[""Linux"", ""Windows"", ""Mac""]",
100263,RPG Adventure #219,"[""RPG""]","[""Cyberpunk"", ""Pixel Graphics"", ""Dark Fantasy"", ""Difficult"", ""Atmospheric"", ""Action"", ""Magic"", ""Dark"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",59.99,6881,0.52,2003-01-01,Larian Studios,Larian Studios,"[""Windows"", ""Linux""]",
100264,NieR: Automata,"[""RPG""]","[""Magic"", ""Atmospheric"", ""Non-linear"", ""Retro"", ""Open World"", ""Survival""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",9.99,186,0.88,2010-01-01,FromSoftware,FromSoftware,"[""Windows"", ""Linux"", ""Mac""]",
100265,RPG Adventure #351,"[""RPG""]","[""Dark Fantasy"", ""Difficult"", ""Action"", ""Moody"", ""Dark"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",59.99,11278,0.66,2005-01-01,Owlcat Games,Owlcat Games,"[""Mac"", ""Linux""]",
100266,RPG Adventure #412,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Co-op"", ""Combat"", ""Third Person"", ""Multiplayer"", ""Action RPG"", ""Hand-drawn""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",49.99,3583,0.66,2017-01-01,Grinding Gear Games,Grinding Gear Games,"[""Windows"", ""Mac"", ""Linux""]",
100267,RPG Adventure #305,"[""RPG""]","[""Turn-Based Strategy"", ""Party-Based"", ""Isometric"", ""Tactical RPG"", ""Story Rich""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",59.99,2965,0.79,2023-01-01,inXile Entertainment,inXile Entertainment,"[""Windows"", ""Linux""]",
100268,RPG Adventure #333,"[""RPG""]","[""Dungeon Crawler"", ""Singleplayer"", ""Roguelite"", ""Procedural Generation"", ""Moody"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",4.99,3803,0.68,2005-01-01,CD Projekt Red,CD Projekt Red,"[""Mac"", ""Windows"", ""Linux""]",
100269,Planescape: Torment,"[""RPG""]","[""Linear"", ""Anime"", ""JRPG"", ""Turn-Based"", ""Retro"", ""Visual Novel"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",9.99,2368,0.67,2000-01-01,Fatshark,Fatshark,"[""Mac"", ""Linux""]",
100270,RPG Adventure #124,"[""RPG""]","[""Hack and Slash"", ""Co-op"", ""Combat"", ""Action"", ""Story Rich""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",49.99,101,0.65,2020-01-01,Piranha Bytes,Piranha Bytes,"[""Linux"", ""Mac""]",
100271,RPG Adventure #293,"[""RPG""]","[""Third Person"", ""Hack and Slash"", ""Action"", ""Singleplayer""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",59.99,1983,0.7,2003-01-01,Amplitude Studios,Amplitude Studios,"[""Mac"", ""Linux""]",
100272,RPG Adventure #66,"[""RPG""]","[""Atmospheric"", ""Dungeon Crawler"", ""Roguelite"", ""Perma-death"", ""Procedural Generation""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",59.99,637,0.81,2007-01-01,Larian Studios,Larian Studios,"[""Mac""]",
100273,RPG Adventure #314,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Strategy"", ""Moody"", ""Fantasy"", ""Retro"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",4.99,5683,0.89,2001-01-01,Larian Studios,Larian Studios,"[""Mac""]",
100274,RPG Adventure #12,"[""RPG""]","[""Pixel Graphics"", ""Dungeon Crawler"", ""Multiplayer"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Story Rich"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",59.99,7783,0.68,2004-01-01,Tactical Adventures,Tactical Adventures,"[""Windows""]",
100275,RPG Adventure #182,"[""RPG""]","[""Linear"", ""Story Rich"", ""Pixel Graphics"", ""Co-op"", ""Moody"", ""Dark"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",4.99,3851,0.78,2008-01-01,Fatshark,Fatshark,"[""Windows""]",
100276,RPG Adventure #215,"[""RPG""]","[""RPG"", ""Co-op"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",4.99,4419,0.73,2006-01-01,Supergiant Games,Supergiant Games,"[""Linux"", ""Mac""]",
100277,RPG Adventure #175,"[""RPG""]","[""Magic"", ""Sandbox"", ""Fantasy"", ""Multiplayer"", ""Exploration"", ""Non-linear"", ""Singleplayer"", ""Open World"", ""Survival""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",14.99,682,0.97,2022-01-01,Owlcat Games,Owlcat Games,"[""Mac"", ""Linux"", ""Windows""]",
100278,RPG Adventure #263,"[""RPG""]","[""Cyberpunk"", ""Boss Rush"", ""Dark Fantasy"", ""Co-op"", ""Difficult"", ""Atmospheric"", ""Action"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",4.99,1668,0.95,2005-01-01,Grinding Gear Games,Grinding Gear Games,"[""Mac"", ""Windows"", ""Linux""]",
100279,RPG Adventure #307,"[""RPG""]","[""Dark Fantasy"", ""Moody"", ""Action"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",0.0,4228,0.62,2018-01-01,Fatshark,Fatshark,"[""Linux"", ""Windows"", ""Mac""]",
100280,RPG Adventure #110,"[""RPG""]","[""Co-op"", ""Dungeon Crawler"", ""Multiplayer"", ""Hand-drawn"", ""Roguelite"", ""Perma-death"", ""Magic"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",59.99,2201,0.78,2016-01-01,Troika Games,Troika Games,"[""Linux""]",
100281,RPG Adventure #53,"[""RPG""]","[""Cyberpunk"", ""Pixel Graphics"", ""Magic"", ""Sandbox"", ""Exploration"", ""Non-linear"", ""Survival"", ""Hand-drawn""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",9.99,1353,0.8,2023-01-01,Fatshark,Fatshark,"[""Linux"", ""Mac"", ""Windows""]",
100282,RPG Adventure #261,"[""RPG""]","[""Linear"", ""Pixel Graphics"", ""Turn-Based"", ""Visual Novel"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",59.99,536,0.73,2011-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Linux"", ""Mac""]",
100283,RPG Adventure #323,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Pixel Graphics"", ""Combat"", ""Third Person"", ""Action"", ""Story Rich""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",29.99,875,0.7,2018-01-01,Piranha Bytes,Piranha Bytes,"[""Windows"", ""Linux"", ""Mac""]",
100284,RPG Adventure #295,"[""RPG""]","[""Linear"", ""Anime"", ""JRPG"", ""Turn-Based"", ""Visual Novel"", ""Moody"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",9.99,1032,0.68,2014-01-01,Amplitude Studios,Amplitude Studios,"[""Windows""]",
100285,RPG Adventure #288,"[""RPG""]","[""Hack and Slash"", ""Combat"", ""Third Person"", ""Retro"", ""Dark"", ""Action RPG"", ""Hand-drawn""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",14.99,11353,0.71,2013-01-01,Fatshark,Fatshark,"[""Mac"", ""Windows""]",
100286,RPG Adventure #316,"[""RPG""]","[""Turn-Based Strategy"", ""Party-Based"", ""Isometric"", ""Strategy"", ""Cyberpunk"", ""Fantasy"", ""Multiplayer"", ""Magic"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",9.99,418,0.48,2004-01-01,Supergiant Games,Supergiant Games,"[""Mac"", ""Windows"", ""Linux""]",
100287,RPG Adventure #35,"[""RPG""]","[""Loot"", ""Atmospheric"", ""Combat"", ""Multiplayer"", ""Dark"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",49.99,20193,0.86,2015-01-01,Supergiant Games,Supergiant Games,"[""Windows""]",
100288,RPG Adventure #232,"[""RPG""]","[""Boss Rush"", ""Pixel Graphics"", ""Dark Fantasy"", ""Atmospheric"", ""Difficult"", ""Retro"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",49.99,594,0.83,2019-01-01,BioWare,BioWare,"[""Windows"", ""Mac"", ""Linux""]",
100289,RPG Adventure #194,"[""RPG""]","[""Isometric"", ""Turn-Based Strategy"", ""Party-Based"", ""Strategy"", ""Cyberpunk"", ""Magic"", ""Tactical RPG"", ""Dark"", ""Hand-drawn""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",0.0,10031,0.77,2017-01-01,Troika Games,Troika Games,"[""Windows"", ""Mac"", ""Linux""]",
100290,RPG Adventure #16,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Moody"", ""Fantasy"", ""Retro"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",14.99,8493,0.69,2015-01-01,Piranha Bytes,Piranha Bytes,"[""Linux"", ""Windows""]",
100291,RPG Adventure #15,"[""RPG""]","[""Party-Based"", ""Isometric"", ""Moody"", ""Tactical RPG"", ""Story Rich"", ""Hand-drawn""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",14.99,5522,0.72,2000-01-01,inXile Entertainment,inXile Entertainment,"[""Mac"", ""Windows"", ""Linux""]",
100292,RPG Adventure #223,"[""RPG""]","[""Dungeon Crawler"", ""Singleplayer"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Dark"", ""Story Rich"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",39.99,13251,0.99,2020-01-01,Larian Studios,Larian Studios,"[""Linux"", ""Mac"", ""Windows""]",
100293,RPG Adventure #374,"[""RPG""]","[""Cyberpunk"", ""Atmospheric"", ""Dungeon Crawler"", ""Roguelite"", ""Magic"", ""Moody"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",59.99,1642,0.97,2017-01-01,BioWare,BioWare,"[""Linux"", ""Mac""]",
100294,RPG Adventure #199,"[""RPG""]","[""Dungeon Crawler"", ""Retro"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",49.99,7337,0.71,2022-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Windows""]",
100295,Titan Quest Anniversary Edition,"[""RPG""]","[""Linear"", ""Pixel Graphics"", ""Anime"", ""Turn-Based"", ""Fantasy"", ""Magic"", ""Dark"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",39.99,2770,0.66,2002-01-01,Troika Games,Troika Games,"[""Linux""]",
100296,RPG Adventure #368,"[""RPG""]","[""Linear"", ""Story Rich"", ""Anime"", ""Turn-Based"", ""Fantasy"", ""Retro"", ""Visual Novel"", ""JRPG"", ""Hand-drawn""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",9.99,3542,0.72,2020-01-01,Owlcat Games,Owlcat Games,"[""Linux"", ""Windows""]",
100297,RPG Adventure #326,"[""RPG""]","[""Story Rich"", ""Pixel Graphics"", ""Anime"", ""Turn-Based"", ""Fantasy"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",14.99,4715,0.74,2020-01-01,BioWare,BioWare,"[""Windows""]",
100298,RPG Adventure #74,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Combat"", ""Third Person"", ""Fantasy"", ""Action"", ""Moody"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",4.99,1702,0.64,2002-01-01,Haemimont Games,Haemimont Games,"[""Linux"", ""Mac"", ""Windows""]",
100299,Yakuza: Like a Dragon,"[""RPG""]","[""Atmospheric"", ""Action"", ""Magic"", ""Moody"", ""Souls-like"", ""Story Rich""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",59.99,3280,0.81,2002-01-01,CD Projekt Red,CD Projekt Red,"[""Linux"", ""Mac"", ""Windows""]",
100300,RPG Adventure #73,"[""RPG""]","[""Cyberpunk"", ""Boss Rush"", ""Dark Fantasy"", ""Difficult"", ""Atmospheric"", ""Multiplayer"", ""Action"", ""Singleplayer"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",49.99,3802,0.76,2018-01-01,Fatshark,Fatshark,"[""Linux""]",
100301,RPG Adventure #108,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Combat"", ""Third Person"", ""Singleplayer"", ""Moody"", ""Story Rich""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",0.0,721,0.73,2022-01-01,Grinding Gear Games,Grinding Gear Games,"[""Windows"", ""Linux""]",
100302,RPG Adventure #306,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Combat"", ""Third Person"", ""Multiplayer"", ""Action"", ""Singleplayer"", ""Action RPG"", ""Hand-drawn""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",9.99,327,0.71,2023-01-01,inXile Entertainment,inXile Entertainment,"[""Windows"", ""Linux"", ""Mac""]",
100303,RPG Adventure #281,"[""RPG""]","[""Story Rich"", ""Turn-Based"", ""Singleplayer"", ""Visual Novel"", ""JRPG"", ""Hand-drawn""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",4.99,5720,0.87,2003-01-01,Larian Studios,Larian Studios,"[""Mac""]",
100304,Tyranny,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Atmospheric"", ""Singleplayer"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter"", ""Hand-drawn""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",19.99,7140,0.69,2015-01-01,Amplitude Studios,Amplitude Studios,"[""Mac""]",
100305,RPG Adventure #201,"[""RPG""]","[""Survival"", ""Sandbox"", ""Exploration"", ""Non-linear"", ""Open World"", ""Crafting"", ""Moody""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",39.99,2653,0.99,2021-01-01,BioWare,BioWare,"[""Linux""]",
100306,RPG Adventure #116,"[""RPG""]","[""Hack and Slash"", ""Action RPG"", ""Action"", ""Story Rich"", ""Hand-drawn""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",29.99,2145,0.8,2011-01-01,CD Projekt Red,CD Projekt Red,"[""Linux"", ""Windows"", ""Mac""]",
100307,RPG Adventure #257,"[""RPG""]","[""Linear"", ""Anime"", ""JRPG"", ""Pixel Graphics"", ""Turn-Based"", ""Multiplayer"", ""Singleplayer"", ""Visual Novel"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",39.99,999,0.79,2008-01-01,Tactical Adventures,Tactical Adventures,"[""Windows"", ""Mac""]",
100308,Elden Ring,"[""RPG""]","[""Pixel Graphics"", ""Magic"", ""Dungeon Crawler"", ""Multiplayer"", ""Perma-death"", ""Procedural Generation"", ""Story Rich""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",0.0,344,0.84,2005-01-01,Troika Games,Troika Games,"[""Linux"", ""Windows""]",
100309,RPG Adventure #222,"[""RPG""]","[""Boss Rush"", ""Dark Fantasy"", ""Difficult"", ""Action"", ""Souls-like"", ""Story Rich""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",9.99,9220,0.97,2001-01-01,CD Projekt Red,CD Projekt Red,"[""Linux""]",
100310,RPG Adventure #227,"[""RPG""]","[""Isometric"", ""Turn-Based Strategy"", ""Party-Based"", ""Strategy"", ""Singleplayer"", ""Retro"", ""Moody""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",19.99,752,0.71,2011-01-01,Amplitude Studios,Amplitude Studios,"[""Linux""]",
100311,RPG Adventure #33,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Pixel Graphics"", ""Combat"", ""Third Person"", ""Singleplayer"", ""Moody"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",49.99,893,0.85,2002-01-01,Troika Games,Troika Games,"[""Mac"", ""Linux""]",
100312,RPG Adventure #142,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Isometric"", ""Cyberpunk"", ""Singleplayer"", ""Magic"", ""Tactical RPG"", ""Dark""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",29.99,897,0.85,2010-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Linux"", ""Mac"", ""Windows""]",
100313,RPG Adventure #298,"[""RPG""]","[""Magic"", ""Non-linear"", ""Exploration"", ""Open World"", ""Crafting""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",14.99,3701,0.9,2021-01-01,Haemimont Games,Haemimont Games,"[""Mac"", ""Windows""]",
100314,RPG Adventure #424,"[""RPG""]","[""Linear"", ""Anime"", ""JRPG"", ""Turn-Based"", ""Fantasy"", ""Visual Novel"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",39.99,2222,0.75,2016-01-01,Owlcat Games,Owlcat Games,"[""Windows""]",
100315,RPG Adventure #350,"[""RPG""]","[""Sandbox"", ""Multiplayer"", ""Exploration"", ""Non-linear"", ""Retro"", ""Open World"", ""Survival""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",49.99,8480,0.89,2020-01-01,inXile Entertainment,inXile Entertainment,"[""Windows""]",
100316,RPG Adventure #270,"[""RPG""]","[""Co-op"", ""Atmospheric"", ""Dungeon Crawler"", ""Retro"", ""Perma-death"", ""Procedural Generation"", ""Moody"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",9.99,2891,0.7,2022-01-01,Troika Games,Troika Games,"[""Windows"", ""Linux"", ""Mac""]",
100317,RPG Adventure #103,"[""RPG""]","[""Cyberpunk"", ""Dungeon Crawler"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Dark"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",19.99,1793,0.51,2011-01-01,Troika Games,Troika Games,"[""Linux"", ""Windows""]",
100318,RPG Adventure #5,"[""RPG""]","[""Survival"", ""Sandbox"", ""Non-linear"", ""Exploration"", ""Retro"", ""Open World"", ""Crafting""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",49.99,6883,0.59,2024-01-01,Amplitude Studios,Amplitude Studios,"[""Linux"", ""Windows""]",
100319,RPG Adventure #210,"[""RPG""]","[""Boss Rush"", ""Difficult"", ""Atmospheric"", ""Multiplayer"", ""Retro"", ""Moody"", ""Souls-like"", ""Story Rich""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",39.99,11491,0.78,2012-01-01,Larian Studios,Larian Studios,"[""Linux""]",
100320,RPG Adventure #42,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Combat"", ""Third Person"", ""Action"", ""Magic"", ""Dark"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",19.99,2421,0.89,2003-01-01,Larian Studios,Larian Studios,"[""Linux"", ""Mac"", ""Windows""]",
